x_data,z_data,width,height,file_name
0.1640625,0.46875,0.15625,0.15625,ea1dcf22-ce6d-4c40-aa55-4242f97c7a67.png
0.4453125,0.796875,0.15625,0.15625,1aec1cf2-cb7e-4eb9-8c1a-96991906fc19.png
0.5546875,0.046875,0.15625,0.15625,e031b626-5d76-452a-b590-044e624450c8.png
0.734375,0.1171875,0.15625,0.15625,1bab2a9c-6ecd-4b01-a694-19ec27f02dce.png
0.2890625,0.71875,0.15625,0.15625,6e11dcb5-8eca-4f2f-bd25-9aeeb73e262f.png
0.3671875,0.234375,0.15625,0.15625,4a20f899-09ed-487d-9e74-2054cd83b521.png
0.5234375,0.3671875,0.15625,0.15625,89c3d8ca-dff5-41e8-94dd-41868289984c.png
0.734375,0.1171875,0.15625,0.15625,d5bed395-a07f-4ae4-b7f5-2c996ffce3ea.png
0.71875,0.015625,0.15625,0.15625,e91ff556-edd4-4926-a063-76293983ea76.png
0.53125,0.7734375,0.15625,0.15625,56a5fcc1-2be0-453a-8ab8-48b1c4570db5.png
0.546875,0.4453125,0.15625,0.15625,65e4e579-e6ab-4293-baf7-4918df81a088.png
0.6953125,0.328125,0.15625,0.15625,0b7208e5-679b-4fae-80af-2c58f143f704.png
0.734375,0.671875,0.15625,0.15625,72b65bfd-9cb5-4ca8-b491-3bdd7919ad6f.png
0.703125,0.7734375,0.15625,0.15625,e6a60942-5602-41af-bbc3-9d936cd605a9.png
0.265625,0.25,0.15625,0.15625,fdaad5e3-756e-4d0a-b133-20d7d30a6eb0.png
0.2890625,0.390625,0.15625,0.15625,c5c38852-ed56-42a4-a9d7-365a68d46689.png
0.5625,0.03125,0.15625,0.15625,4f93cf9b-7201-4830-9920-3f4d76bfa9d7.png
0.0703125,0.46875,0.15625,0.15625,b114bf82-e1b0-4f5b-9e1f-30cf0a610be2.png
0.140625,0.21875,0.15625,0.15625,dc8f233e-37ce-492a-9fbf-2761d9a22049.png
0.625,0.3671875,0.15625,0.15625,01f95ff2-f3d5-4663-8965-6960596ef09a.png
0.453125,0.0546875,0.15625,0.15625,d770f587-0402-4df0-86d5-e9cc75a0bef6.png
0.734375,0.234375,0.15625,0.15625,d3c57627-1cd7-4642-8694-cd3c4fec4f93.png
0.1328125,0.3203125,0.15625,0.15625,8bfcdf5e-4240-4f78-9a89-10a719f83738.png
0.8046875,0.4453125,0.15625,0.15625,23e4f9e3-a52e-4962-9272-22301f0dff71.png
0.671875,0.03125,0.15625,0.15625,0c9080b1-1e25-44a5-97f7-4ccf8a1d0371.png
0.2109375,0.1171875,0.15625,0.15625,776f2b3f-6477-473f-94b4-cb8b71d26e50.png
0.8203125,0.203125,0.15625,0.15625,2c009f1d-5c80-43fe-940a-9b83adf8a2cc.png
0.734375,0.3984375,0.15625,0.15625,c959a861-e92a-4162-aa55-8c297e66787d.png
0.734375,0.703125,0.15625,0.15625,b3b76fa5-ecc2-4ee4-b758-bcc46d8866d7.png
0.6875,0.2421875,0.15625,0.15625,0c973be4-7252-49f3-8231-1d6c48e97995.png
0.5,0.1875,0.15625,0.15625,ffb6d4c0-11c7-4860-b5a7-9d9a1274f691.png
0.125,0.203125,0.15625,0.15625,dd4c67f1-3358-4a0c-ad47-9ee02faca94c.png
0.0,0.5546875,0.15625,0.15625,0853f5f0-4c25-462e-b4ee-edfd2a61e8d4.png
0.6484375,0.03125,0.15625,0.15625,8a80f03e-2a11-40e1-8111-ebb8c2f8fb66.png
0.359375,0.78125,0.15625,0.15625,ea90e70f-0e67-4ffd-8d64-63b929c56912.png
0.265625,0.65625,0.15625,0.15625,18c1565b-75e0-48b6-8ecf-5c6618c8ff23.png
0.3046875,0.5546875,0.15625,0.15625,886b7819-de6e-4c96-86e2-906fa0da66c2.png
0.15625,0.8046875,0.15625,0.15625,2390cdc5-18cf-438e-b318-46faf5e87ef3.png
0.046875,0.3125,0.15625,0.15625,54ac6b97-492f-47be-9827-9b3e6f6a9e35.png
0.2109375,0.3515625,0.15625,0.15625,9b504cad-e6dc-49ad-be93-bcacf2a1a913.png
0.3125,0.421875,0.15625,0.15625,f05906b2-5f88-47ee-a521-382d9976799e.png
0.625,0.0234375,0.15625,0.15625,63fb6ad7-7a7a-47aa-87c2-dcf73f6b6496.png
0.046875,0.421875,0.15625,0.15625,d3648617-bad5-418c-9f67-2390fe45a41b.png
0.2890625,0.5625,0.15625,0.15625,495f9b2d-219d-46ac-aea4-3b5a8b684596.png
0.234375,0.484375,0.15625,0.15625,d42d79bc-e30b-493b-9a7b-b99d87d54ff8.png
0.6640625,0.234375,0.15625,0.15625,a8beb1a6-c4f5-4b3c-a917-2704602d46db.png
0.171875,0.71875,0.15625,0.15625,f0c68484-aa5a-4260-9f04-86e7040d4248.png
0.2734375,0.6875,0.15625,0.15625,6b483da4-102b-4ef4-95b5-35bae163f416.png
0.0234375,0.734375,0.15625,0.15625,4f834f29-0f2f-4e74-a3da-42b2b87bfb8a.png
0.5390625,0.046875,0.15625,0.15625,9ef40369-3942-4be9-b380-5301d5f54dbf.png
0.6875,0.4296875,0.15625,0.15625,f49548c8-72ce-492b-baca-9fafce7aae21.png
0.625,0.6640625,0.15625,0.15625,f7ce2176-f362-43d9-865c-c43f47736182.png
0.375,0.3046875,0.15625,0.15625,b7db45a3-470c-417c-92b4-212aa9fd9227.png
0.359375,0.71875,0.15625,0.15625,5be627a1-bba4-4d32-9446-60c813028387.png
0.3984375,0.6015625,0.15625,0.15625,d94f6800-9705-4828-8a58-1c0a67e4b7bf.png
0.1484375,0.6171875,0.15625,0.15625,4e1a4a2e-5918-49aa-88d4-c10968713289.png
0.578125,0.75,0.15625,0.15625,067e4269-8e3f-4af7-82a3-81d770f62c55.png
0.34375,0.7109375,0.15625,0.15625,772bdb35-54ea-423f-9a9c-9290d7b256cd.png
0.625,0.6171875,0.15625,0.15625,3836d244-272c-476f-b0d1-070b57122b78.png
0.2578125,0.421875,0.15625,0.15625,3d2c71f0-71d7-4aeb-8305-6fc243d797cb.png
0.1640625,0.421875,0.15625,0.15625,ecbe8305-4e20-4cf6-80b6-9d11bf0c9786.png
0.5234375,0.2890625,0.15625,0.15625,a7d90c10-c212-4bee-a625-ebc6acaa08c8.png
0.3671875,0.0703125,0.15625,0.15625,531d3b99-a295-4d86-b79a-6cc068eb0078.png
0.2890625,0.734375,0.15625,0.15625,383a6144-0acf-4a31-932a-3ac0aa878b60.png
0.34375,0.0390625,0.15625,0.15625,a1ebf63a-036a-4371-825c-2ef89bb25a5c.png
0.3046875,0.8125,0.15625,0.15625,600122a1-3637-48d7-876b-a92f6a1ce53a.png
0.6328125,0.109375,0.15625,0.15625,bd51b506-3dc8-429a-b69f-814ad39b6dcb.png
0.0078125,0.4140625,0.15625,0.15625,19ef0d54-9b51-43b9-b850-cb1ca354333e.png
0.6484375,0.84375,0.15625,0.15625,119dc0d3-913b-4773-aaae-b757f40373d4.png
0.5703125,0.6640625,0.15625,0.15625,0618d105-219c-41a8-acbd-3398a77a58ed.png
0.3125,0.78125,0.15625,0.15625,ba71656f-ffeb-4cbb-9339-e62f8dbfaaf4.png
0.4921875,0.2578125,0.15625,0.15625,803bde95-824d-4486-bae1-8d7a35820637.png
0.59375,0.2421875,0.15625,0.15625,8f05b77f-5efe-4860-bbac-9365b503a681.png
0.78125,0.734375,0.15625,0.15625,fbbd7c7d-6611-4e26-b54b-d32a5cae42d1.png
0.796875,0.3203125,0.15625,0.15625,03fb87a3-15df-49a8-8c8f-f8f7d9f33f2b.png
0.2578125,0.640625,0.15625,0.15625,4a8b9fcd-787a-4ab2-a298-ab4ad8471296.png
0.078125,0.1328125,0.15625,0.15625,6835e488-b1a2-4253-afc7-bfea56da6be8.png
0.2109375,0.1484375,0.15625,0.15625,d9b5ae61-c64c-471b-b042-4889c5d7225a.png
0.71875,0.03125,0.15625,0.15625,04773242-4f1a-48cc-91f3-bf63e29097a8.png
0.7578125,0.2578125,0.15625,0.15625,cbe0b18c-03ff-4aa9-8a64-ba83323660af.png
0.5625,0.3359375,0.15625,0.15625,7f5bd9aa-a082-4fb8-a8c6-a41ef20edd6b.png
0.7421875,0.5234375,0.15625,0.15625,6db3c6c4-307d-41c8-a686-86f575b0cd3b.png
0.71875,0.3046875,0.15625,0.15625,dafdb272-9ed7-4e07-906a-b97e6d7f03a9.png
0.09375,0.0625,0.15625,0.15625,f9e32527-9c04-4310-b754-d1916ff214d4.png
0.6640625,0.8046875,0.15625,0.15625,9bccaa75-5c83-48de-badb-2e36120ba4cb.png
0.078125,0.4140625,0.15625,0.15625,03d55312-8ddf-4ed0-b182-61ee3e6d179d.png
0.1953125,0.765625,0.15625,0.15625,457ea135-57a1-4f5e-829f-97680cdc4024.png
0.0078125,0.4375,0.15625,0.15625,8ad8b695-eecc-4af4-a662-6df2d07b1616.png
0.28125,0.6953125,0.15625,0.15625,a22a234c-8fde-42a9-b8c8-5e070b4b1585.png
0.59375,0.7890625,0.15625,0.15625,53c40fbf-77c7-4163-b48d-4367000182ac.png
0.375,0.515625,0.15625,0.15625,82239d06-53f8-4ce7-b247-f2591a0e9b62.png
0.2734375,0.625,0.15625,0.15625,2b121e02-8903-4dcb-8437-65278bb749e5.png
0.796875,0.75,0.15625,0.15625,e9d443e4-b7ae-43ab-bd37-dd1a84303636.png
0.421875,0.671875,0.15625,0.15625,f8ff7a4f-fa43-4197-8ae3-686c25caf6b0.png
0.4609375,0.6875,0.15625,0.15625,c4e6ef8b-5e84-46df-87af-009a44fffc53.png
0.78125,0.2109375,0.15625,0.15625,a9e4c3f7-d856-4165-92d5-e0f460a5c385.png
0.40625,0.0859375,0.15625,0.15625,ef17becc-da98-47c4-9b90-7422d4cac6cc.png
0.421875,0.0703125,0.15625,0.15625,bdbc5d19-6cb2-4178-9343-8ea289353d91.png
0.578125,0.5859375,0.15625,0.15625,a75db827-f15d-4082-8a9c-b207ddd1fe8f.png
0.0078125,0.5,0.15625,0.15625,2e717a68-6ba9-4390-b0ea-108245bfa31a.png
0.796875,0.1328125,0.15625,0.15625,e8668fad-9f90-401f-8bb1-7e722e80a5b1.png
0.84375,0.296875,0.15625,0.15625,031f6657-bb1d-47fa-8321-29c7619cdd89.png
0.296875,0.2578125,0.15625,0.15625,8e78897e-b120-4725-bb9e-4837b89dc861.png
0.0703125,0.671875,0.15625,0.15625,124b8742-f0b4-4fd3-9614-6f065ddb5c8f.png
0.8359375,0.046875,0.15625,0.15625,554ced81-4631-4db2-9794-cdda2b57ddb7.png
0.1875,0.1875,0.15625,0.15625,775ff45f-4d23-48e8-b609-4760ff26c29b.png
0.0,0.3984375,0.15625,0.15625,ba24e40b-51cf-4bb0-b72b-7e86c672b47d.png
0.8046875,0.4765625,0.15625,0.15625,372766af-163e-4ebd-9967-73de55ede6b8.png
0.0,0.6484375,0.15625,0.15625,1be379a6-8929-4637-b9c0-a45bc8c38735.png
0.0234375,0.484375,0.15625,0.15625,127f01b0-172d-477d-ab96-c59f962df860.png
0.53125,0.3828125,0.15625,0.15625,e553746a-2836-4c99-96af-0605b151f6a6.png
0.375,0.15625,0.15625,0.15625,7516e9fa-b3df-43e0-ab0e-52eb0d52eab2.png
0.34375,0.3828125,0.15625,0.15625,f7aeaf35-2bf4-4539-bdf9-b93a7df42207.png
0.3984375,0.3671875,0.15625,0.15625,ca7da915-9074-46e0-88bb-2a67411f76d9.png
0.6796875,0.6484375,0.15625,0.15625,66859066-deab-46dc-b9b8-15d0d9c2d6a3.png
0.390625,0.3125,0.15625,0.15625,6af03141-e7f0-4181-bfbc-38f3148f8e8f.png
0.828125,0.203125,0.15625,0.15625,e03c2a99-f714-46ed-b9ef-ec69c5ccaf15.png
0.015625,0.6640625,0.15625,0.15625,44c3d786-7a4c-4a27-8b0c-54f00ef1625b.png
0.3671875,0.7578125,0.15625,0.15625,5511c902-c818-412a-9f10-d4e8bae844ac.png
0.1640625,0.84375,0.15625,0.15625,da139db4-d2b9-45b8-91bd-95e1c273558a.png
0.1953125,0.546875,0.15625,0.15625,f566ebd6-96dd-40ae-9cdc-2cdae27ecbbe.png
0.0390625,0.546875,0.15625,0.15625,aa7e1de2-6b09-4915-9daf-20b00ef05b8a.png
0.6171875,0.796875,0.15625,0.15625,cf82ca26-18e9-43f9-8a0a-e3772d79544f.png
0.25,0.640625,0.15625,0.15625,8542233e-a299-428c-8937-be3dd7b40909.png
0.6875,0.125,0.15625,0.15625,60d23709-9d5c-4547-b03b-88cc019bf901.png
0.0234375,0.796875,0.15625,0.15625,a25db5ff-a057-4777-850e-56407d083fe5.png
0.03125,0.5546875,0.15625,0.15625,a9e0f582-2e74-4616-856a-e845b4a70129.png
0.671875,0.6171875,0.15625,0.15625,b7c0c155-d09f-4f6a-b5ab-05e5376314a4.png
0.7109375,0.640625,0.15625,0.15625,1bc88f37-9784-4ca8-82ee-eabdfaf1e427.png
0.609375,0.265625,0.15625,0.15625,cd17b489-cd72-45c0-9497-f1c60055df7c.png
0.0859375,0.6796875,0.15625,0.15625,86189c6c-3e1d-4e96-ae8a-3988819479e5.png
0.0,0.0234375,0.15625,0.15625,7fa7abbd-a1c9-4897-a9b6-f87119303fb3.png
0.46875,0.3515625,0.15625,0.15625,f08159cd-f145-4d15-af02-83d0da520c9c.png
0.828125,0.7734375,0.15625,0.15625,b9dc8f66-f5be-4e2c-8e24-b1efebf6b207.png
0.7578125,0.8359375,0.15625,0.15625,6e0342ad-dce4-47dc-957d-4de34259cc11.png
0.375,0.5546875,0.15625,0.15625,7d4f88c0-4bfa-414b-ab01-6bd18423916e.png
0.796875,0.4921875,0.15625,0.15625,f61495b4-97f7-41a0-98e4-2741a89a56f7.png
0.3359375,0.6484375,0.15625,0.15625,489b5074-b7e1-43f1-a5b0-4b798c37a291.png
0.7421875,0.78125,0.15625,0.15625,baad5139-88e4-4728-95e3-685fd1f61735.png
0.0234375,0.5234375,0.15625,0.15625,b896ebba-4ac1-4604-9e28-7d4b3e0363a4.png
0.8359375,0.0078125,0.15625,0.15625,a510f153-55e1-458c-8031-1f449a71be2d.png
0.0625,0.8046875,0.15625,0.15625,850a1002-1089-4803-8844-61b9781617df.png
0.671875,0.15625,0.15625,0.15625,7d47f26e-689c-4f18-99be-e5555335b4d5.png
0.484375,0.3828125,0.15625,0.15625,256452e2-2987-4558-9d3a-83d39ad5aaac.png
0.296875,0.7109375,0.15625,0.15625,63db0b76-e119-4452-8954-cecef2239f13.png
0.28125,0.296875,0.15625,0.15625,30126f45-65d3-4bb0-a50e-17f311babde7.png
0.546875,0.109375,0.15625,0.15625,3a85b7d2-1047-480d-90e7-bc82c86b4bc7.png
0.4140625,0.296875,0.15625,0.15625,5af16d04-758e-4bcc-b35d-6f886718fee7.png
0.234375,0.515625,0.15625,0.15625,89b7ab9f-79e6-4c4b-a61c-32011a0e0507.png
0.3984375,0.671875,0.15625,0.15625,f8ed3b72-c6a5-4fdb-b1fb-d44ab9876b17.png
0.3671875,0.5234375,0.15625,0.15625,2291343a-9091-45ff-9b1a-d48f3986aacd.png
0.5859375,0.640625,0.15625,0.15625,6b302900-da54-4486-80cd-9a29fb3a2fc6.png
0.28125,0.7890625,0.15625,0.15625,040443fa-77d9-4331-b4b8-cfac510187a0.png
0.2421875,0.03125,0.15625,0.15625,0639d3f5-ba78-479f-aa1f-34564705e827.png
0.484375,0.03125,0.15625,0.15625,1597fc14-9b25-4c2a-a2ca-5351a2c8113e.png
0.2734375,0.4609375,0.15625,0.15625,3b61434e-2ca8-4408-84dc-ffa13d5a34b2.png
0.6953125,0.65625,0.15625,0.15625,5ff644bb-ab91-4777-9304-e8f36d466956.png
0.4140625,0.0390625,0.15625,0.15625,190b655d-5714-43ee-bb10-ee26e03961e0.png
0.453125,0.8046875,0.15625,0.15625,966e83a6-53ad-4997-ba21-4f3ae6c9686b.png
0.671875,0.7578125,0.15625,0.15625,d90533f4-26ce-4274-9be7-31e0a337987c.png
0.390625,0.7109375,0.15625,0.15625,f8363971-7935-43da-b43c-d66459586d2f.png
0.4921875,0.015625,0.15625,0.15625,f06c5c21-513c-4609-ad6b-50362b2cd455.png
0.1015625,0.78125,0.15625,0.15625,f9b91cea-4ff7-43fe-a5ce-0b0c774ab24f.png
0.546875,0.7890625,0.15625,0.15625,de542cf2-ef08-4ecc-9d0d-8febebec3576.png
0.640625,0.65625,0.15625,0.15625,d5870381-5b75-45b0-b2c7-c03aa5991a05.png
0.265625,0.7421875,0.15625,0.15625,8b447cea-c62a-4a8f-b73c-aef8ff5c4988.png
0.2890625,0.09375,0.15625,0.15625,48c0dc47-3cb4-4721-95e8-5d5e71b3be69.png
0.1015625,0.0078125,0.15625,0.15625,02d22915-3f10-4acd-a74d-1e5338f82909.png
0.203125,0.4375,0.15625,0.15625,f92d9aea-7ba3-48b0-8c27-d02876d039a0.png
0.7734375,0.234375,0.15625,0.15625,7f821842-b642-4e3d-9757-52123e56a050.png
0.4140625,0.6328125,0.15625,0.15625,ffb4a41b-56f4-45b1-9bd6-ae150fdddab3.png
0.8359375,0.25,0.15625,0.15625,dcc0aaca-a2b3-47a1-ac01-fac94d8595f3.png
0.5,0.8046875,0.15625,0.15625,21a2be75-6328-4d8d-af4a-6830c3fe17de.png
0.7265625,0.640625,0.15625,0.15625,a792cf50-01ae-4c30-8d55-1e601b0016a2.png
0.6875,0.515625,0.15625,0.15625,8b966d5f-1498-4138-8800-e378924fabeb.png
0.1015625,0.171875,0.15625,0.15625,00f55973-9f92-43bf-ad22-ff4bfa608f84.png
0.3046875,0.28125,0.15625,0.15625,46c9d669-c82f-440f-b6a3-d3d0113d1227.png
0.3359375,0.171875,0.15625,0.15625,aa9ef029-28c2-4038-87b1-c75d8a76a2aa.png
0.0703125,0.34375,0.15625,0.15625,81bd3801-9dce-4de3-9eba-6300be94dfa3.png
0.671875,0.1796875,0.15625,0.15625,7e1d625e-3daf-4e84-a43a-4574608733d8.png
0.453125,0.8046875,0.15625,0.15625,211a8c55-1722-43b5-a441-e806cebcb289.png
0.5390625,0.5625,0.15625,0.15625,83389e73-17eb-4bc4-a60c-9a1b0c30cb70.png
0.2578125,0.734375,0.15625,0.15625,023e6092-6614-489c-909e-e9c00ae4bd25.png
0.5703125,0.2578125,0.15625,0.15625,ec1b34f7-31b5-4037-84a0-2826ecca6b31.png
0.2578125,0.484375,0.15625,0.15625,a779599f-77fe-490b-b0a9-7ff76e0f75b1.png
0.453125,0.6796875,0.15625,0.15625,19e7d6df-8f0e-4e95-85c0-05d881b5f7d2.png
0.5546875,0.8203125,0.15625,0.15625,c79758d3-6b36-49d4-9102-0bed2458fcc9.png
0.7890625,0.484375,0.15625,0.15625,235e2581-af46-45fa-b0ce-d90ecf857476.png
0.5546875,0.109375,0.15625,0.15625,6c8ee998-b538-40e0-bbc6-f3e542fe3369.png
0.1953125,0.2890625,0.15625,0.15625,153b23c0-2967-4ef6-972c-2a1945ed0365.png
0.7109375,0.484375,0.15625,0.15625,e44db548-a46e-4e01-a039-72a47f61a2e4.png
0.328125,0.5546875,0.15625,0.15625,983192ed-dde3-45ec-9f5a-78664b9304de.png
0.75,0.75,0.15625,0.15625,db9975af-c4a8-49f7-aa59-f6261c23295f.png
0.6328125,0.03125,0.15625,0.15625,48ee45e1-46ad-49be-90bc-dbec8e5ac9f1.png
0.75,0.0546875,0.15625,0.15625,62631354-59e5-4ea4-a7d4-d6e2f3c4ae63.png
0.0625,0.515625,0.15625,0.15625,65cb8359-e38a-432e-8c3f-56536f2cda43.png
0.6953125,0.6953125,0.15625,0.15625,89438330-a52e-4307-9213-42fd4b4e8a67.png
0.3359375,0.5703125,0.15625,0.15625,34dcb674-34fa-410a-946e-a7b7d95a24cf.png
0.09375,0.4609375,0.15625,0.15625,9220040c-2bdc-46e4-9a0d-d28a637ab0d0.png
0.7265625,0.546875,0.15625,0.15625,ab6f6231-d6a1-46d3-866e-09ddb76a408b.png
0.8125,0.5625,0.15625,0.15625,8d2355a2-c0ba-4f6e-bd07-db9e8444d2fd.png
0.59375,0.6796875,0.15625,0.15625,087354e2-22ee-42a1-8acf-c30514e046ff.png
0.3671875,0.421875,0.15625,0.15625,d30883ce-5a30-4538-b85b-8fd3834e4167.png
0.015625,0.1015625,0.15625,0.15625,2e3835c9-705f-4225-a671-aef9917b20eb.png
0.421875,0.8359375,0.15625,0.15625,2ca2881e-2e68-4609-9747-cdcef058c0ad.png
0.375,0.53125,0.15625,0.15625,750befbf-4583-4b41-9764-5e3fa7ce2dc4.png
0.1015625,0.6171875,0.15625,0.15625,8a47a397-9d9e-428c-9e5a-e731c540b503.png
0.765625,0.578125,0.15625,0.15625,6f6bae48-2bd0-4f08-9d8f-8d062e8672a4.png
0.2890625,0.6796875,0.15625,0.15625,9dcdaa2d-01de-4b89-a823-bf093d18ac9c.png
0.5234375,0.203125,0.15625,0.15625,a4a3bb3a-2f93-41ff-9284-b8edaabbfe9f.png
0.1484375,0.421875,0.15625,0.15625,7a7cac60-b488-48ea-a11e-1e53d4b20a63.png
0.7734375,0.3359375,0.15625,0.15625,52bd5036-b4be-4f2b-8a8e-446c4f5bcb14.png
0.15625,0.5390625,0.15625,0.15625,68158e03-ed1c-42db-902a-6ab0aae15782.png
0.3515625,0.4375,0.15625,0.15625,763d7638-ddb1-4bbf-8b90-d7a16183dac9.png
0.4375,0.5546875,0.15625,0.15625,4a0cc9b8-8a3c-4ec7-b069-05b20b7703f0.png
0.6640625,0.28125,0.15625,0.15625,d73553c2-d5af-4118-8a68-b99752c98361.png
0.2109375,0.5625,0.15625,0.15625,5a38a310-73d4-45cf-b832-30d0eee5c84e.png
0.6015625,0.2578125,0.15625,0.15625,5addd0da-1572-45ec-8da3-a65718e550f5.png
0.2265625,0.625,0.15625,0.15625,60bcaa2d-d230-4557-ab9a-9750cdd81d9b.png
0.453125,0.078125,0.15625,0.15625,609aaf16-ebf8-4dae-a657-40198571c8b9.png
0.7578125,0.453125,0.15625,0.15625,098fbb1c-b3aa-4b04-b0bc-0490241277ec.png
0.765625,0.0625,0.15625,0.15625,a4547214-7a4d-4347-bfb4-256aa11df233.png
0.65625,0.421875,0.15625,0.15625,383c12d7-2f31-4cb7-9b49-4ff347d0e789.png
0.375,0.4609375,0.15625,0.15625,c9423651-f5d4-4d89-9b81-19794aa13975.png
0.828125,0.4453125,0.15625,0.15625,726894c0-6bd4-45ab-a60e-441cd225a614.png
0.5390625,0.609375,0.15625,0.15625,47febe91-e502-4e3a-bc9d-11004a12f665.png
0.1875,0.0703125,0.15625,0.15625,6193363b-cc6b-4068-b5f6-ae05f1bcb932.png
0.1171875,0.359375,0.15625,0.15625,73262ee5-3293-4a4a-accc-cd19dab16568.png
0.4765625,0.1328125,0.15625,0.15625,4d4c6bbf-d2cb-458b-8f64-be9ba61b8089.png
0.7109375,0.46875,0.15625,0.15625,408e251f-8976-4901-bd96-f48633ec3c04.png
0.1328125,0.1171875,0.15625,0.15625,273771ca-a860-4424-84f6-b1b42ea782e5.png
0.78125,0.2109375,0.15625,0.15625,23848140-12f3-4cb4-830e-17281d5e0379.png
0.6640625,0.5625,0.15625,0.15625,86128733-c293-482b-b6de-5e7d236c8213.png
0.0078125,0.34375,0.15625,0.15625,3f3b1772-317c-4d31-9228-2f621cb0e346.png
0.84375,0.546875,0.15625,0.15625,f9573325-b1fa-429f-9402-3d9731806243.png
0.34375,0.2578125,0.15625,0.15625,b6cd4f10-014d-4f8c-86b0-f17e34d3998d.png
0.5703125,0.125,0.15625,0.15625,03625431-fd45-49ec-9766-c690f4122371.png
0.0390625,0.7890625,0.15625,0.15625,a46a7b8c-027c-4ef8-85c2-4e6935cc2fa3.png
0.53125,0.0390625,0.15625,0.15625,ba1dd706-0c84-4537-849a-00bfb85a2b1f.png
0.359375,0.1953125,0.15625,0.15625,fdcab296-433c-40cf-b8cc-c1f02ecf7ff2.png
0.46875,0.125,0.15625,0.15625,945a87fb-fc5a-4cff-bab9-c353f92f8c54.png
0.0234375,0.6640625,0.15625,0.15625,5f3bfb0c-44d1-4946-b559-21bc027c2bbd.png
0.171875,0.7734375,0.15625,0.15625,9d3a9070-06a1-443b-b4a3-e4a12e28184e.png
0.1640625,0.1796875,0.15625,0.15625,ca8e5388-87a1-4fe0-980f-28db75aa0fc2.png
0.203125,0.125,0.15625,0.15625,088e3ce8-6682-451a-9e78-68218cdbbf9c.png
0.7265625,0.8046875,0.15625,0.15625,b42e3a15-d8f6-475e-93b2-91d9374a794e.png
0.1875,0.1328125,0.15625,0.15625,55d6426b-9220-46ae-b567-c62dca738c26.png
0.5703125,0.484375,0.15625,0.15625,fd230a1c-ddc5-4e1c-a632-c527e9f04285.png
0.171875,0.0859375,0.15625,0.15625,9635224d-9aa2-4df9-9aa5-6bea5b6a7351.png
0.8359375,0.8203125,0.15625,0.15625,6ae395b7-0889-43dc-bfc6-c8310f675ee8.png
0.6875,0.1171875,0.15625,0.15625,c017854b-b1af-4fea-98a0-8662f90279c8.png
0.3828125,0.53125,0.15625,0.15625,102088be-8774-409c-8ecf-b66915aacbd1.png
0.40625,0.2734375,0.15625,0.15625,872d1d53-c659-4c34-b432-69f68dd42a21.png
0.328125,0.6796875,0.15625,0.15625,1c23f395-eec6-40b8-9938-bf2b00e66769.png
0.6953125,0.8203125,0.15625,0.15625,05c527c7-e6b6-410c-b1ed-430806c2bbe1.png
0.1015625,0.34375,0.15625,0.15625,4a4db731-3b11-4c11-8568-9e55abf6a7af.png
0.421875,0.2890625,0.15625,0.15625,c9d77fd3-fae5-4d6f-a953-324f591b91ee.png
0.421875,0.28125,0.15625,0.15625,ec4dcae6-c470-4b00-968e-937d49709ee8.png
0.7734375,0.59375,0.15625,0.15625,250b4d40-0f8f-4c20-94a6-be3602eb4c9f.png
0.5703125,0.4765625,0.15625,0.15625,704f4672-3884-421d-9240-89ab4c521529.png
0.09375,0.8125,0.15625,0.15625,f4fa82d4-6c98-4f6e-a10c-7d44971a515f.png
0.0625,0.6015625,0.15625,0.15625,98ffb72b-fb41-4799-b133-294c38879cf9.png
0.5390625,0.6171875,0.15625,0.15625,2b9964b7-3b52-4699-9f3d-7a5ba6163a8d.png
0.1328125,0.265625,0.15625,0.15625,d952fb48-3d64-46ea-908a-1b5fad868beb.png
0.1015625,0.5,0.15625,0.15625,a6a09009-058a-4025-bee6-2b7eb879ac80.png
0.84375,0.0390625,0.15625,0.15625,cd0cb0ae-e46c-4113-abd5-e13740b4a309.png
0.0234375,0.6328125,0.15625,0.15625,f5a77735-8587-49d9-8a2f-dbf4ee2d07f0.png
0.7421875,0.7734375,0.15625,0.15625,4778e174-1970-48a5-ad90-021da9aa7c02.png
0.6875,0.3828125,0.15625,0.15625,071475e7-75a6-4d41-b90e-0aba32d53e9d.png
0.625,0.7109375,0.15625,0.15625,f0349453-56b1-4521-9ea8-f307fe9623a4.png
0.0546875,0.140625,0.15625,0.15625,65293116-d517-4289-a953-37f45e9635c2.png
0.59375,0.765625,0.15625,0.15625,1421a8fc-578c-4e3a-8ef9-f7ddba2888b8.png
0.5703125,0.5,0.15625,0.15625,5582c461-7a98-43da-8642-3dbaab5be205.png
0.1875,0.828125,0.15625,0.15625,4f27aeae-3ed1-4e62-b781-e8efba903447.png
0.8203125,0.4765625,0.15625,0.15625,8fad6d9b-f68e-4757-acc0-95570806b3b2.png
0.7734375,0.2109375,0.15625,0.15625,740b0f2d-ae96-4f1b-9ed5-e80f2bb19acc.png
0.03125,0.828125,0.15625,0.15625,03180b35-58c4-466c-82b4-e0565121854f.png
0.7421875,0.6484375,0.15625,0.15625,e99447ef-40ab-467d-aa38-e5652f47286d.png
0.4921875,0.7265625,0.15625,0.15625,d0f52843-fd8b-4c4c-8c87-c5f254829a48.png
0.7421875,0.265625,0.15625,0.15625,d11ae01e-a120-4640-9708-44dd3a012c5d.png
